Date,Open,High,Low,Close,Volume,pc,ob_created,ob_created_bull,last_cross_index,OBBullMitigation,OBBearMitigation
2024-02-16 17:30:00,51972.69,52015.01,51807.2,52015.01,190.905546,0.2868940477589447,False,True,0,51972.69,51972.69
2024-02-16 18:00:00,52015.01,52035.74,51822.79,51930.63,217.120842,0.2529693299020734,False,False,1,52015.01,52015.01
2024-02-16 18:30:00,51930.63,52039.65,51826.41,51971.7,152.426212,-0.3581536952516209,True,False,0,51930.63,51930.63
2024-02-16 19:00:00,51971.7,52035.37,51870.15,51894.6,149.344379,-0.12694627900971323,False,False,1,51971.7,51971.7
2024-02-16 19:30:00,51894.6,51919.47,51652.59,51754.45,297.618638,-0.1502519881114558,False,False,2,51894.6,51894.6
2024-02-16 20:00:00,51754.45,51872.8,51685.31,51773.89,258.964034,-0.5009323270340714,True,False,0,51754.45,51754.45
2024-02-16 20:30:00,51773.89,51899.89,51756.01,51836.99,184.676882,-0.30182572404763425,False,False,1,51773.89,51773.89
2024-02-16 21:00:00,51836.99,51910.0,51758.0,51903.3,122.1871,-0.25919875624618616,False,False,2,51836.99,51836.99
2024-02-16 21:30:00,51903.3,52009.49,51894.01,51981.95,102.045921,0.01676475008961311,False,False,3,51903.3,51903.3
2024-02-16 22:00:00,51981.95,51996.13,51888.25,51904.01,73.017292,0.4395757273046086,False,True,0,51981.95,51981.95
2024-02-16 22:30:00,51904.01,51994.0,51900.44,51982.61,44.980785,0.25132359187227893,False,False,1,51904.01,51904.01
2024-02-16 23:00:00,51982.61,52110.94,51956.05,52099.99,122.762195,0.2809190888591383,False,True,0,51982.61,51982.61
2024-02-16 23:30:00,52099.99,52220.0,52066.13,52124.0,155.271642,0.3789547100087953,False,False,1,52099.99,52099.99
2024-02-17 00:00:00,52124.0,52164.64,52066.25,52075.99,113.463893,0.2732679324265498,False,False,2,52124.0,52124.0
2024-02-17 00:30:00,52075.99,52112.0,52006.04,52008.11,79.421006,0.33134241458414465,False,True,0,52075.99,52075.99
2024-02-17 01:00:00,52008.11,52028.77,51910.57,51933.06,100.668715,0.04905486661789394,False,False,1,52008.11,52008.11
2024-02-17 01:30:00,51933.06,51980.69,51846.45,51972.01,107.755943,-0.3204031325149972,True,False,0,51933.06,51933.06
2024-02-17 02:00:00,51972.01,52019.36,51925.0,51956.39,69.238287,-0.29159312408870763,False,False,1,51972.01,51972.01
2024-02-17 02:30:00,51956.39,51961.94,51884.0,51939.31,53.599185,-0.22966438084038066,False,False,2,51956.39,51956.39
2024-02-17 03:00:00,51939.31,51973.95,51892.91,51894.0,80.352508,-0.13228706061420595,False,False,3,51939.31,51939.31
2024-02-17 03:30:00,51894.0,51971.89,51893.99,51969.99,57.35966,-0.07521220586654757,False,False,4,51894.0,51894.0
2024-02-17 04:00:00,51969.99,51997.79,51928.85,51982.67,67.67978,-0.0038867074796685263,False,False,,51969.99,51969.99
2024-02-17 04:30:00,51982.67,52057.3,51982.67,52013.97,80.641439,0.050580881389178184,False,False,,51982.67,51982.67
2024-02-17 05:00:00,52013.97,52014.52,51791.25,51871.98,115.582169,0.14374468971575383,False,False,,52013.97,52013.97
2024-02-17 05:30:00,51871.98,51920.49,51830.43,51919.47,50.142177,-0.042432651173539906,False,False,,51871.98,51871.98
2024-02-17 06:00:00,51919.47,51951.62,51886.5,51915.6,57.940699,-0.09720994751008573,False,False,,51919.47,51919.47
2024-02-17 06:30:00,51915.6,51950.0,51886.12,51924.78,39.936964,-0.12902376888297523,False,False,,51915.6,51915.6
2024-02-17 07:00:00,51924.78,51960.56,51912.81,51941.16,43.060501,-0.17147316384425632,False,False,,51924.78,51924.78
2024-02-17 07:30:00,51941.16,51963.24,51907.03,51910.65,38.241652,0.13336680034191925,False,False,,51941.16,51941.16
2024-02-17 08:00:00,51910.65,51910.65,51800.01,51806.01,87.83399,-0.01698784675575407,False,False,,51910.65,51910.65
2024-02-17 08:30:00,51806.01,51832.0,51708.01,51736.51,112.775576,-0.21109261955943207,False,False,,51806.01,51806.01
2024-02-17 09:00:00,51736.51,51791.62,51650.73,51732.87,169.542441,-0.36258218137851866,True,False,0,51736.51,51736.51
2024-02-17 09:30:00,51732.87,51797.9,51677.05,51677.05,104.90684,-0.4010114521893636,False,False,1,51732.87,51732.87
2024-02-17 10:00:00,51677.05,51699.44,51500.0,51583.96,340.270282,-0.4500039972529694,False,False,2,51677.05,51677.05
2024-02-17 10:30:00,51583.96,51730.0,51570.01,51724.26,123.690547,-0.4286182240245927,False,False,3,51583.96,51583.96
2024-02-17 11:00:00,51724.26,51758.0,51682.02,51714.02,164.173689,-0.02367766979257008,False,False,4,51724.26,51724.26
2024-02-17 11:30:00,51714.02,51802.12,51674.57,51694.25,89.520082,-0.036437182008277946,False,False,,51714.02,51714.02
2024-02-17 12:00:00,51694.25,51708.56,51631.37,51632.01,110.807215,0.0332836336439427,False,False,,51694.25,51694.25
2024-02-17 12:30:00,51632.01,51736.98,51558.37,51712.12,110.207345,0.09314911069255426,False,False,,51632.01,51632.01
2024-02-17 13:00:00,51712.12,51716.0,51324.0,51380.6,296.698445,-0.02347061127602293,False,False,,51712.12,51712.12
2024-02-17 13:30:00,51380.6,51451.87,51092.84,51184.24,939.650858,-0.6447381193726542,True,False,0,51380.6,51380.6
2024-02-17 14:00:00,51184.24,51331.84,51162.23,51203.61,267.976613,-0.986589417585132,False,False,1,51184.24,51184.24
2024-02-17 14:30:00,51203.61,51218.58,50619.39,50841.56,1474.115034,-0.8297178436400238,False,False,2,51203.61,51203.61
2024-02-17 15:00:00,50841.56,50991.06,50640.01,50987.45,436.217105,-1.6834738161962899,False,False,3,50841.56,50841.56
2024-02-17 15:30:00,50987.45,51176.07,50940.16,50985.21,336.015307,-0.765172068835322,False,False,4,50987.45,50987.45
2024-02-17 16:00:00,50985.21,50985.21,50736.61,50823.82,217.149251,-0.38885016169039305,False,False,,50985.21,50985.21
2024-02-17 16:30:00,50823.82,51025.0,50755.47,50948.01,165.327842,-0.7417250463395079,False,False,,50823.82,50823.82
2024-02-17 17:00:00,50948.01,51235.99,50943.1,51076.12,283.311746,0.2093759514853682,False,False,,50948.01,50948.01
2024-02-17 17:30:00,51076.12,51265.24,51056.0,51212.02,139.589033,0.17390553950041732,False,False,,51076.12,51076.12
2024-02-17 18:00:00,51212.02,51264.0,51140.01,51261.72,113.129562,0.44485449800049404,False,True,0,51212.02,51212.02
2024-02-17 18:30:00,51261.72,51294.87,51212.31,51263.28,102.540658,0.8616038699963944,False,False,1,51261.72,51261.72
2024-02-17 19:00:00,51263.28,51436.62,51228.0,51413.11,150.715628,0.618807290019761,False,False,2,51263.28,51263.28
2024-02-17 19:30:00,51413.11,51445.99,51350.01,51397.59,85.461302,0.6597799519618913,False,False,3,51413.11,51413.11
2024-02-17 20:00:00,51397.59,51428.21,51301.81,51384.35,72.377402,0.36235633743796813,False,False,4,51397.59,51397.59
2024-02-17 20:30:00,51384.35,51561.89,51370.0,51514.2,155.870585,0.23922334248635702,False,False,,51384.35,51384.35
2024-02-17 21:00:00,51514.2,51926.79,51445.64,51846.92,437.000948,0.48947316675795666,False,True,0,51514.2,51514.2
2024-02-17 21:30:00,51846.92,52049.16,51707.0,51802.7,406.564944,0.8437731154563451,False,False,1,51846.92,51846.92
2024-02-17 22:00:00,51802.7,51878.48,51687.59,51790.7,229.125683,0.7881887069024065,False,False,2,51802.7,51802.7
2024-02-17 22:30:00,51790.7,51850.64,51590.02,51712.82,106.447786,0.7908049824508797,False,False,3,51790.7,51790.7
2024-02-17 23:00:00,51712.82,51712.82,51597.76,51639.62,115.344069,0.38556359217458996,False,False,4,51712.82,51712.82
2024-02-17 23:30:00,51639.62,51740.41,51620.73,51647.99,117.691374,-0.3998308867720506,True,False,0,51639.62,51639.62
2024-02-18 00:00:00,51647.99,51767.99,51614.02,51635.54,95.745512,-0.29865238684469947,False,False,1,51647.99,51647.99
2024-02-18 00:30:00,51635.54,51687.44,51550.0,51680.0,114.995768,-0.29959046701434083,False,False,2,51635.54,51635.54
2024-02-18 01:00:00,51680.0,51803.33,51672.62,51700.0,139.487096,-0.06346588718232676,False,False,3,51680.0,51680.0
2024-02-18 01:30:00,51700.0,51740.75,51480.43,51531.1,149.478587,0.11692572486009264,False,False,4,51700.0,51700.0
2024-02-18 02:00:00,51531.1,51551.99,51339.08,51498.24,124.542714,-0.22632052089539093,False,False,,51531.1,51531.1
2024-02-18 02:30:00,51498.24,51523.86,51157.01,51274.02,221.758226,-0.2659021286501563,False,False,,51498.24,51498.24
2024-02-18 03:00:00,51274.02,51402.89,51253.01,51366.04,113.256621,-0.7855650154798823,True,False,0,51274.02,51274.02
2024-02-18 03:30:00,51366.04,51479.42,51352.12,51479.42,106.974804,-0.645957446808509,False,False,1,51366.04,51366.04
2024-02-18 04:00:00,51479.42,51640.0,51474.93,51614.65,103.794023,-0.10028895172041795,False,False,2,51479.42,51479.42
2024-02-18 04:30:00,51614.65,51617.99,51521.53,51563.98,71.068761,0.22604656003778673,False,False,3,51614.65,51614.65
2024-02-18 05:00:00,51563.98,51645.71,51540.43,51618.01,94.697132,0.565510564609536,False,True,0,51563.98,51563.98
2024-02-18 05:30:00,51618.01,51687.44,51594.62,51653.38,69.182586,0.4905381064999388,False,False,1,51618.01,51618.01
2024-02-18 06:00:00,51653.38,51697.32,51562.0,51566.89,60.821495,0.3379214451134048,False,False,2,51653.38,51653.38
2024-02-18 06:30:00,51566.89,51598.76,51402.0,51511.71,97.533184,-0.09253186837458363,False,False,3,51566.89,51566.89
2024-02-18 07:00:00,51511.71,51746.69,51446.28,51667.99,125.739914,-0.10136921160857652,False,False,4,51511.71,51511.71
2024-02-18 07:30:00,51667.99,51742.45,51636.53,51669.75,101.212071,0.09682666960620126,False,False,,51667.99,51667.99
2024-02-18 08:00:00,51669.75,51734.0,51642.0,51684.0,105.604139,0.031692020928741974,False,False,,51669.75,51669.75
2024-02-18 08:30:00,51684.0,51799.6,51683.99,51788.42,103.349349,0.22710308882308122,False,False,,51684.0,51684.0
2024-02-18 09:00:00,51788.42,51997.71,51781.75,51854.0,226.890589,0.5371788278820468,False,True,0,51788.42,51788.42
2024-02-18 09:30:00,51854.0,51977.8,51815.39,51977.8,103.442639,0.36001013393399284,False,False,1,51854.0,51854.0
2024-02-18 10:00:00,51977.8,52071.86,51856.16,51856.16,181.325295,0.5961902273574053,False,False,2,51977.8,51977.8
2024-02-18 10:30:00,51856.16,51881.71,51793.99,51831.2,104.969587,0.3331011531615268,False,False,3,51856.16,51856.16
2024-02-18 11:00:00,51831.2,51831.2,51663.8,51748.81,146.700176,0.08260533918586209,False,False,4,51831.2,51831.2
2024-02-18 11:30:00,51748.81,51834.84,51723.9,51826.58,65.734355,-0.20285802445327716,False,False,,51748.81,51748.81
2024-02-18 12:00:00,51826.58,51864.45,51788.0,51825.62,84.880746,-0.29093189784869916,True,False,0,51826.58,51826.58
2024-02-18 12:30:00,51825.62,51825.62,51536.64,51556.03,157.695851,-0.058893678205252514,False,False,1,51825.62,51825.62
2024-02-18 13:00:00,51556.03,51658.36,51540.01,51616.78,126.027069,-0.5308964484711878,True,False,0,51556.03,51556.03
2024-02-18 13:30:00,51616.78,51692.0,51559.31,51624.0,91.038754,-0.25513630168500273,False,False,1,51616.78,51616.78
2024-02-18 14:00:00,51624.0,51748.44,51624.0,51682.57,77.975584,-0.3908805095763636,True,False,0,51624.0,51624.0
2024-02-18 14:30:00,51682.57,51948.0,51678.63,51884.2,186.549448,-0.2760217822768023,False,False,1,51682.57,51682.57
2024-02-18 15:00:00,51884.2,51893.25,51766.6,51787.6,102.102319,0.6365307802016529,False,True,0,51884.2,51884.2
2024-02-18 15:30:00,51787.6,51849.99,51732.12,51780.01,75.432427,0.3309388923524476,False,False,1,51787.6,51787.6
2024-02-18 16:00:00,51780.01,51823.76,51653.6,51735.05,79.086763,0.3022044010537774,False,False,2,51780.01,51780.01
2024-02-18 16:30:00,51735.05,51881.77,51716.0,51836.59,163.819753,0.10154293797696824,False,False,3,51735.05,51735.05
2024-02-18 17:00:00,51836.59,51952.0,51822.01,51920.07,108.067335,-0.09176203931061977,False,False,4,51836.59,51836.59
2024-02-18 17:30:00,51920.07,51980.0,51786.88,51838.0,115.718044,0.2557948234712579,False,False,,51920.07,51920.07
2024-02-18 18:00:00,51838.0,51838.01,51718.34,51722.49,81.317441,0.11199302588006058,False,False,,51838.0,51838.0
2024-02-18 18:30:00,51722.49,51807.6,51651.02,51794.0,106.985128,-0.024277544913950885,False,False,,51722.49,51722.49
2024-02-18 19:00:00,51794.0,51825.75,51701.09,51824.76,70.487182,-0.08216204036568862,False,False,,51794.0,51794.0
2024-02-18 19:30:00,51824.76,51872.44,51757.97,51757.97,64.193911,-0.1835706307791913,False,False,,51824.76,51824.76
2024-02-18 20:00:00,51757.97,51772.14,51588.23,51660.55,124.839214,-0.15438481422894176,False,False,,51757.97,51757.97
2024-02-18 20:30:00,51660.55,51786.72,51660.55,51781.99,75.452183,-0.11975448204445505,False,False,,51660.55,51660.55
2024-02-18 21:00:00,51781.99,51818.0,51755.8,51818.0,42.615769,-0.02318801405568606,False,False,,51781.99,51781.99
2024-02-18 21:30:00,51818.0,51921.99,51779.99,51860.49,98.678495,-0.013043958138932119,False,False,,51818.0,51818.0
2024-02-18 22:00:00,51860.49,52369.42,51825.07,52209.0,442.540993,0.19807577461016498,False,False,,51860.49,51860.49
2024-02-18 22:30:00,52209.0,52387.56,52073.06,52240.32,167.254764,1.0616418137243933,False,True,0,52209.0,52209.0
2024-02-18 23:00:00,52240.32,52354.45,52127.12,52128.93,324.519901,0.8851146894895344,False,False,1,52240.32,52240.32
2024-02-18 23:30:00,52128.93,52137.0,51973.08,52137.0,192.105494,0.6000424562893208,False,False,2,52128.93,52128.93
2024-02-19 00:00:00,52137.0,52276.0,52101.32,52199.9,170.889478,0.5331804616578093,False,False,3,52137.0,52137.0
2024-02-19 00:30:00,52199.9,52439.99,52131.98,52184.37,292.020045,-0.017429945028632123,False,False,4,52199.9,52199.9
2024-02-19 01:00:00,52184.37,52185.99,52037.76,52037.76,131.702169,-0.10710118161603352,False,False,,52184.37,52184.37
2024-02-19 01:30:00,52037.76,52101.91,51896.0,52092.06,139.993437,-0.17489328862111356,False,False,,52037.76,52037.76
2024-02-19 02:00:00,52092.06,52178.15,52088.24,52140.78,104.236742,-0.0861959836584428,False,False,,52092.06,52092.06
2024-02-19 02:30:00,52140.78,52211.55,52110.0,52149.91,88.627328,-0.11325692194813135,False,False,,52140.78,52140.78
2024-02-19 03:00:00,52149.91,52162.0,52035.2,52061.63,74.234489,-0.06603509824876515,False,False,,52149.91,52149.91
2024-02-19 03:30:00,52061.63,52066.1,51984.0,52066.09,143.466653,0.0458705370869064,False,False,,52061.63,52061.63
2024-02-19 04:00:00,52066.09,52174.15,52020.03,52160.52,71.603037,-0.04985404685474363,False,False,,52066.09,52066.09
2024-02-19 04:30:00,52160.52,52224.75,52072.1,52103.9,90.204382,0.0378590423848626,False,False,,52160.52,52160.52
2024-02-19 05:00:00,52103.9,52126.0,52028.0,52068.7,38.831239,-0.08822642263429033,False,False,,52103.9,52103.9
2024-02-19 05:30:00,52068.7,52154.47,51990.9,52129.99,96.536675,0.01358005886484866,False,False,,52068.7,52068.7
2024-02-19 06:00:00,52129.99,52457.99,52129.99,52416.0,308.938415,0.12272863201366084,False,False,,52129.99,52129.99
2024-02-19 06:30:00,52416.0,52471.99,52244.29,52387.29,154.69276,0.48979573056404196,False,True,0,52416.0,52416.0
2024-02-19 07:00:00,52387.29,52488.92,52297.27,52465.49,154.373137,0.5438940271265671,False,False,1,52387.29,52387.29
2024-02-19 07:30:00,52465.49,52489.52,52356.5,52395.72,119.492608,0.7620509058225016,False,False,2,52465.49,52465.49
2024-02-19 08:00:00,52395.72,52411.99,52262.44,52291.0,122.260433,0.5097449663811622,False,False,3,52395.72,52395.72
2024-02-19 08:30:00,52291.0,52291.01,52066.0,52099.1,179.155679,-0.238476800976801,False,False,4,52291.0,52291.0
2024-02-19 09:00:00,52099.1,52357.99,52099.1,52301.21,141.322806,-0.5501143502555722,True,False,0,52099.1,52099.1
2024-02-19 09:30:00,52301.21,52361.29,52242.05,52258.01,135.090954,-0.31312010999992346,False,False,1,52301.21,52301.21
2024-02-19 10:00:00,52258.01,52398.3,52155.8,52208.26,222.981946,-0.26282681104486993,False,False,2,52258.01,52258.01
2024-02-19 10:30:00,52208.26,52455.99,52202.3,52349.77,185.900696,-0.15822990571990966,False,False,3,52208.26,52208.26
2024-02-19 11:00:00,52349.77,52415.51,52283.48,52379.21,113.955566,0.4811407490724374,False,True,0,52349.77,52349.77
2024-02-19 11:30:00,52379.21,52423.2,52303.84,52340.14,133.713708,0.14913612897292433,False,False,1,52379.21,52379.21
2024-02-19 12:00:00,52340.14,52392.06,52230.31,52344.01,204.293519,0.15716250963248962,False,False,2,52340.14,52340.14
2024-02-19 12:30:00,52344.01,52456.42,52255.7,52270.65,186.778227,0.26001632691838417,False,False,3,52344.01,52344.01
2024-02-19 13:00:00,52270.65,52374.75,52224.16,52271.47,233.207922,-0.15113724472905105,False,False,4,52270.65,52270.65
2024-02-19 13:30:00,52271.47,52274.01,52116.7,52153.07,205.59498,-0.2056922966192082,False,False,,52271.47,52271.47
2024-02-19 14:00:00,52153.07,52203.0,52029.0,52080.01,205.571154,-0.35741211238640114,True,False,0,52153.07,52153.07
2024-02-19 14:30:00,52080.01,52193.49,52039.19,52098.0,142.752303,-0.5043557037376387,False,False,1,52080.01,52080.01
2024-02-19 15:00:00,52098.0,52348.89,52071.96,52276.97,184.470802,-0.3303000823597974,False,False,2,52098.0,52098.0
2024-02-19 15:30:00,52276.97,52279.98,52026.82,52131.31,211.757094,0.010521992207221262,False,False,3,52276.97,52276.97
2024-02-19 16:00:00,52131.31,52175.69,52058.31,52106.0,144.919605,-0.04172333479122521,False,False,4,52131.31,52131.31
2024-02-19 16:30:00,52106.0,52230.0,51689.04,51777.99,547.55889,0.04990398427342461,False,False,,52106.0,52106.0
2024-02-19 17:00:00,51777.99,52131.87,51686.95,52102.96,371.465282,-0.6142462282621253,True,False,0,51777.99,51777.99
2024-02-19 17:30:00,52102.96,52208.97,52017.07,52149.3,221.261782,-0.33286167886165174,False,False,1,52102.96,52102.96
2024-02-19 18:00:00,52149.3,52200.03,52052.74,52080.36,149.698318,0.03450901195463003,False,False,2,52149.3,52149.3
2024-02-19 18:30:00,52080.36,52121.53,51913.58,51924.71,215.776291,-0.04920738494607035,False,False,3,52080.36,52080.36
2024-02-19 19:00:00,51924.71,51935.9,51777.76,51830.43,158.438707,0.28336364544085463,False,True,0,51924.71,51924.71
2024-02-19 19:30:00,51830.43,51911.23,51785.08,51821.36,141.41728,-0.5230604940678972,True,False,0,51830.43,51830.43
2024-02-19 20:00:00,51821.36,51914.82,51760.01,51899.1,115.045605,-0.6288483258643977,False,False,1,51821.36,51821.36
2024-02-19 20:30:00,51899.1,51932.01,51782.01,51799.71,83.884412,-0.3480390688543667,False,False,2,51899.1,51899.1
2024-02-19 21:00:00,51799.71,51900.4,51766.2,51803.58,92.700916,-0.2407331692367661,False,False,3,51799.71,51799.71
2024-02-19 21:30:00,51803.58,51923.0,51702.0,51902.3,144.006402,-0.05180354475160353,False,False,4,51803.58,51803.58
2024-02-19 22:00:00,51902.3,52114.25,51866.72,51943.57,212.387249,0.15619042032089148,False,False,,51902.3,51902.3
2024-02-19 22:30:00,51943.57,52001.68,51870.53,51935.2,62.810992,0.08568549358274259,False,False,,51943.57,51943.57
2024-02-19 23:00:00,51935.2,52011.49,51797.58,51826.65,159.664317,0.26156517092469816,False,False,,51935.2,51935.2
2024-02-19 23:30:00,51826.65,51828.46,51701.1,51777.05,162.421189,0.04453360173177164,False,False,,51826.65,51826.65
2024-02-20 00:00:00,51777.05,51831.08,51720.23,51802.0,155.682601,-0.24131878548734834,False,False,,51777.05,51777.05
2024-02-20 00:30:00,51802.0,51827.0,51500.0,51635.26,579.7917,-0.2725457645672019,False,False,,51802.0,51802.0
2024-02-20 01:00:00,51635.26,51717.82,51302.29,51438.96,457.30515,-0.5775273802738703,True,False,0,51635.26,51635.26
2024-02-20 01:30:00,51438.96,51666.52,51400.19,51629.17,253.093964,-0.7480514368572969,False,False,1,51438.96,51438.96
2024-02-20 02:00:00,51629.17,51700.63,51598.62,51639.99,159.524779,-0.28560916467818204,False,False,2,51629.17,51629.17
2024-02-20 02:30:00,51639.99,51759.99,51550.0,51713.61,147.311882,-0.3127485425273195,False,False,3,51639.99,51639.99
2024-02-20 03:00:00,51713.61,51796.92,51603.69,51662.66,104.376113,0.15173739804931463,False,False,4,51713.61,51713.61
2024-02-20 03:30:00,51662.66,51728.0,51572.65,51579.53,153.145916,0.43488437557836385,False,True,0,51662.66,51662.66
2024-02-20 04:00:00,51579.53,51766.28,51512.43,51734.01,203.120954,-0.09614719740797581,False,False,1,51579.53,51579.53
2024-02-20 04:30:00,51734.01,51819.9,51723.63,51788.71,114.710547,0.18206819947099928,False,False,2,51734.01,51734.01
2024-02-20 05:00:00,51788.71,51984.99,51752.0,51917.65,211.946467,0.14522289200076835,False,False,3,51788.71,51788.71
2024-02-20 05:30:00,51917.65,51987.5,51902.0,51910.28,119.623063,0.49356730760668915,False,True,0,51917.65,51917.65
2024-02-20 06:00:00,51910.28,52032.0,51898.01,51945.99,143.719704,0.6412427565741681,False,False,1,51910.28,51910.28
